Date,Headlines,Author,Tag Text,True_Label,Vader_Headlines_sentiment_score,Vader_Headlines_compound_score,Vader_Tag Text_sentiment_score,Vader_Tag Text_compound_score,Vader_Headlines_Predicted_Label,Vader_Tag Text_Predicted_Label
11/01/2020,Christian mom loses court case against school that forced indigenous smudging ritual on kids,Lifesite,"In a letter to parents, the school claimed that this ritual took place forthe express purposes of cleansing the children's spirits of negative energy.",negative,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.6486}",-0.6486,"{'neg': 0.133, 'neu': 0.791, 'pos': 0.076, 'compound': -0.3818}",-0.3818,negative,negative
15/02/2020,One family's sweet annual Valentine's Day ritual,The Star Online,My dad gave my mum a beautiful heart-shaped box of candy every year onValentine's Day. Big red and pink boxes with swirls of lace and wide satin...,positive,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.4588}",0.4588,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5994}",0.5994,positive,positive
22/02/2020,"Rhythm, ritual and reverence are the keys to creating a calm home life with young children",Reading Eagle,"When we create a ritual out of an activity, we begin to see more closelywhat we are doing, and that brings about an awareness, more intention and...",positive,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.5423}",0.5423,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.2732}",0.2732,positive,positive
29/02/2020,Internal report details alleged Warren De La Salle football team hazing ritual,WDIV ClickOnDetroit,"WARREN, Mich. ?? An internal report detailing the alleged ??broomsticking??hazing ritual of the Warren De La Salle football team has come to light aday ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
29/02/2020,Satanists to Perform ??Infernal Ritual?? Outside WA Capitol After Invocation,Snub,"Friendly Atheist - Patheos (blog)Members of the Washington state chapter of The Satanic Temple recentlycontacted their legislators, hoping to score an invite to deliver aninvocation ...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.765}",0.765,positive,positive
07/03/2020,"Amid Pious Protesters, Satanists Conduct a Ritual on the Capitol Steps",Nisqually Valley News,"Satanic ritual marchers are met by Christian protest and prayer. - Photo byCameron Sheppard, WNPA News Service. WomanPray03 ...",negative,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}",-0.2263,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}",-0.25,negative,negative
07/03/2020,This is a Javanese bridal ritual called 'Doa Sembogo'. Here's why it's meaningful.,Mashable SE Asia,"Instead of the false impression of buying a pack of cigarettes just to puffsmoke in someone's face, the ritual is a lot more deep and meaningful.",positive,"{'neg': 0.199, 'neu': 0.663, 'pos': 0.139, 'compound': -0.25}",-0.25,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.5367}",0.5367,negative,positive
07/03/2020,"Amid pious protesters, Satanists conduct a ritual on the Capitol steps | 2020 Legislative Session",Bainbridge Island Review,"Angel, who goes by one name and is the ritual guild leader for the SatanicTemple of Washington State, leads the procession up the capitol steps as ...",negative,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.2263}",-0.2263,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
14/03/2020,"Satanists conduct ritual, draw praying protests at state Capitol",Peninsula Daily News,... Temple of Washington drew a crowd of prayerful onlookers Friday as theyhoisted their pentagram and conducted a satanic ritual at the state Capitol...,negative,"{'neg': 0.167, 'neu': 0.614, 'pos': 0.219, 'compound': 0.1531}",0.1531,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
14/03/2020,"Amid pious protesters, Satanists conduct a ritual on the Capitol steps",All Point Bulletin,"Matt Shea, R-Spokane, prays with members of the Christian Crusadersmotorcycle ministry as Satanists conduct their ritual on the capitol steps.-Photo ...",negative,"{'neg': 0.16, 'neu': 0.84, 'pos': 0.0, 'compound': -0.2263}",-0.2263,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.34}",0.34,negative,positive
21/03/2020,A father and son ritual adapts to coronavirus restrictions,13abc Action News,"TOLEDO, Ohio (WTVG) - Greg Oehlers had a Friday ritual to take his84-year-old dad, Jim, to breakfast but due to the COVID-19 virus that ritualhas ...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
21/03/2020,Iban longhouse villagers in Bakong conduct ritual to ward off Covid-19,The Borneo Post,"Items of rituals can be seen on this gate, meant to ward off Covid-19.MARUDI: The villagers of a 23-door Iban longhouse at Sungai Mallang Sanin,in ...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
11/04/2020,The Calming Ritual of the Cocktail Hour,Grub Street,"The ritual begins most evenings at around six, although after overservingmyself in the early going, I now limit myself to one alcoholic drink everyother ...",positive,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.4019}",0.4019,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
18/04/2020,EU's Eastern Virus Hotspot Up in Arms Over Easter Ritual,Bloomberg,Romania's government is under fire for agreeing with the Orthodox Church toallow a popular Easter ritual to go ahead under police supervision this ...,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.084, 'neu': 0.734, 'pos': 0.182, 'compound': 0.4215}",0.4215,positive,positive
25/04/2020,Light from the Darkness: A Special Virtual Ritual of Remembrance,Unknown,"This new ritual, modeled on the Passover Seder, will change your view ofYom Hashoah. Filled with song and story, ritual and remembrance, this ...",positive,"{'neg': 0.157, 'neu': 0.63, 'pos': 0.213, 'compound': 0.1779}",0.1779,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
25/04/2020,Annemarie Plas ?? the yoga-loving mother whose Thursday ritual has united the UK,Independent.ie,"Annemarie Plas ?? the yoga-loving mother whose Thursday ritual has unitedthe UK. Mrs Plas, 36, originally from the Netherlands, was inspired tolaunch ...",positive,"{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.4871}",0.4871,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5514}",0.5514,positive,positive
09/05/2020,The Japanese daily ritual that is helping to calm me in this time of pandemic,SBS,"But a Japanese ritual I carry out each day lets me step through a portalthat reconnects me with the past, to the beloved people and places I lostlong ...",positive,"{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.5423}",0.5423,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.6652}",0.6652,positive,positive
30/05/2020,The Ritual Of Love Making,Goldenplec Music News,"Thankfully, Vernon Jane have opted for the former. 'The Ritual Of LoveMaking' is a testament to the art of crafting an album. The band takes us ona ...",positive,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4215}",0.4215,positive,positive
06/06/2020,Porn star Nacho Vidal held in Spain after man dies in toad-venom ritual,BBC News,"Spanish police said the photographer died after inhaling the poison of anendangered North American toad. The ""mystic ritual"" reportedly took place at...",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7964}",-0.7964,positive,negative
06/06/2020,Josh Gad reveals sweet ritual with his two daughters and describes why their feelings on racism ...,Daily Mail,It really is meant to be this pure sweetness.' Daddy-daughter time: JoshGad revealed the sweet bedtime ritual he does with his. +14.,positive,"{'neg': 0.186, 'neu': 0.679, 'pos': 0.136, 'compound': -0.2732}",-0.2732,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7351}",0.7351,negative,positive
27/06/2020,Making Cannabis an Enjoyable and Safe Ritual in Your New WFH Life,Muse by Clio,"Cannabis in 2020 can be very confusing, even for a seasoned user.Twenty-five years ago, when you asked if someone had any weed, everyone just...",positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.7003}",0.7003,"{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.2944}",-0.2944,positive,negative
04/07/2020,This dad and son's ritual of cooking and dancing is the sweetest thing you will see today,Today.com,"The father-son cooking ritual started on Valentine's Day, when Hill said hewanted to do something extra special for his wife. He had MJ help, and the...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.6597}",0.6597,positive,positive
11/07/2020,"Rituals Keep These Athletes Grounded. They Can Help Parents, Too.",The New York Times,Kevin Love of the Cleveland Cavaliers said rituals are a support system forthe mind. His 90-minute ritual before an N.B.A. game is full of activitiesthat ...,positive,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019,"{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.7845}",0.7845,positive,positive
11/07/2020,How Ritual Impacts the Brain To Help Ease Anxiety,PsychCentral.com,"In a new study, researchers from the University of Connecticut looked athow rituals such as weddings, birthday parties, annual parades and the like...",positive,"{'neg': 0.132, 'neu': 0.465, 'pos': 0.403, 'compound': 0.5423}",0.5423,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,positive,positive
18/07/2020,Research suggests ritual relieves anxiety,The Wild Hunt,"Previous research on rituals has looked at their effectiveness on ritualbeing able to help individuals take control of events. In 2010, research byDamisch ...",positive,"{'neg': 0.236, 'neu': 0.417, 'pos': 0.347, 'compound': 0.2023}",0.2023,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",0.4019,positive,positive
25/07/2020,"How rituals help athletes, and how they can help parents too",The Independent,"It was simply his special way of reminding himself in the moment to do hisbest. It was a ritual. Rituals ?? or the tasks we perform repeatedly, not forwhat ...",positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6597}",0.6597,"{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.4696}",0.4696,positive,positive
25/07/2020,Prophet rapes girl during 'healing ritual',Chronicle,Prophet rapes girl during 'healing ritual'. 25 Jul ... one of his fingersinto her genitals before raping her under the guise of conducting cleansingrituals.,negative,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.6705}",-0.6705,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.8834}",-0.8834,negative,negative
25/07/2020,4 (Easy) Lunar Eclipse Rituals To Help You Manifest Your Dreams,StyleCaster,Read on for two fun rituals to help purify your space and energy. Smudge &Protect Full Moon Eclipse Ritual. 4 of 5. STYLECASTER | lunar eclipse ...,positive,"{'neg': 0.0, 'neu': 0.491, 'pos': 0.509, 'compound': 0.8074}",0.8074,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.8658}",0.8658,positive,positive
01/08/2020,"On the Battle Lines in Portland, the 'Uprising' Looks Almost Like a Ritual",Unknown,"PORTLAND, ORE. ?? The two cops standing guard outside the Portland PoliceBureau look tired. It's the 54th consecutive night of the city's Black Lives...",negative,"{'neg': 0.164, 'neu': 0.696, 'pos': 0.14, 'compound': -0.101}",-0.101,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.504}",-0.504,negative,negative
01/08/2020,The Ritual Abuse Problem - Scotland and the United States - First Online,Conference Due to ...,"PRNewswireEASTHAMPTON, Mass., July 30, 2020 /PRNewswire/ -- The 2020 Annual RitualAbuse and Mind Control Conference has been moved online for ...",negative,"{'neg': 0.35, 'neu': 0.508, 'pos': 0.142, 'compound': -0.6249}",-0.6249,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
15/08/2020,Doing this daily Jewish ritual has helped me cope with coronavirus,Jewish Telegraphic Agency,"This story originally appeared on Kveller. On March 8, in a bustling andnoisy bagel shop in Lawrence, New York, I stood alongside nearly 30 women...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
29/08/2020,France's horses killed in mysterious ritual-like mutilations,Washington Post,"PARIS ?? Armed with knives, some knowledge of their prey and a large dose ofcruelty, attackers are going after horses and ponies in pastures across ...",negative,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}",-0.6705,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.6199}",-0.6199,negative,negative
29/08/2020,'Ritual of Evil' Embraces the Satanism of Its Era,Film School Rejects,"""Against the background of a supernatural cult, a psychiatrist tries tofind the motive in a motiveless suicide."" Ritual Of Evil 1970. NBC.",negative,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.6597}",-0.6597,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.872}",-0.872,negative,negative
05/09/2020,France shocked by horrific ritual mutilation killings of horses,South China Morning Post,"in what may be ritual mutilations. Police are stymied by the macabreattacks that include slashings and worse. Most often, an ear ?? usually theright ...",negative,"{'neg': 0.651, 'neu': 0.349, 'pos': 0.0, 'compound': -0.9042}",-0.9042,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.5362}",-0.5362,negative,negative
03/10/2020,Christian boy in Uganda feared killed by ritual sacrifice,Eternity News,"... Muslim ?? opposed to his father's conversion from Islam ?? sold him andhis sister to a witchdoctor for ritual sacrifice, sources told Morning StarNews.",negative,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.8271}",-0.8271,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
17/10/2020,Marriage or not? Rituals help dating couples decide relationship future,Science Daily,Rituals such as those centered around holidays and other celebrations playan important part in human relationships. When dating couples engage in ...,positive,"{'neg': 0.201, 'neu': 0.799, 'pos': 0.0, 'compound': -0.3089}",-0.3089,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7003}",0.7003,negative,positive
17/10/2020,Boy with United Methodist ties dies in ritual killing,Unknown,"Photo by Kudzai Chingwe, UM News. The brutal murder of a 7-year-old boy ina suspected ritual killing has left United Methodists in Zimbabwe shocked...",negative,"{'neg': 0.31, 'neu': 0.493, 'pos': 0.197, 'compound': -0.3818}",-0.3818,"{'neg': 0.455, 'neu': 0.471, 'pos': 0.073, 'compound': -0.9393}",-0.9393,negative,negative
24/10/2020,North Korea detainees subjected to ritual torture and sexual assault ?? rights group,The Guardian,"North Korea detainees subjected to ritual torture and sexual assault ??rights group. Prisoners considered 'less than an animal' by regime,according to ...",negative,"{'neg': 0.423, 'neu': 0.577, 'pos': 0.0, 'compound': -0.8426}",-0.8426,"{'neg': 0.374, 'neu': 0.626, 'pos': 0.0, 'compound': -0.9074}",-0.9074,negative,negative
24/10/2020,"Disabled girl, 12, raped and beheaded in twisted 'black magic ritual' leaving locals terrified in India",The Irish Sun,"A DISABLED 12-year-old girl was raped and beheaded in what cops believe wasa ??black magic ritual??. Police in Gujarat, India, have arrested her ...",negative,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.8625}",-0.8625,"{'neg': 0.282, 'neu': 0.718, 'pos': 0.0, 'compound': -0.8645}",-0.8645,negative,negative
24/10/2020,Llamas may have been buried alive in ritual sacrifice by the Incas,New Scientist,"Spanish people who came into contact with the Inca reported that theyregularly killed hundreds of llamas, either for feasts or for ritualsacrifices to ...",negative,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",0.3818,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.6705}",-0.6705,positive,negative
07/11/2020,"In troubled times, a ritual walk can clear the mind and soothe the soul",The Guardian,"In troubled times, a ritual walk can clear the mind and soothe the soul. Apilgrimage is healing because it encourages you to savour the moment.",positive,"{'neg': 0.157, 'neu': 0.576, 'pos': 0.267, 'compound': 0.2732}",0.2732,"{'neg': 0.094, 'neu': 0.656, 'pos': 0.25, 'compound': 0.6124}",0.6124,positive,positive
07/11/2020,Holly Willoughby shares surprising morning ritual with fans on social media goodhousekeeping.com,Unknown,"The presenter posted a video of her morning ritual on Sunday (25 Oct),which showed a tea light beside a crystal stone and white sage incense.",positive,"{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.5106}",0.5106,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
28/11/2020,Being the Christmas Day chef: a ritual to relish,Financial Times," From ceremonial banquets to dinner parties, feasts are important social andfamilial rituals. At our house, Christmas lunch is the most significant meal...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.6801}",0.6801,positive,positive
12/12/2020,"Beneath a Full Moon, a Healing Ritual",The New York Times,"Beneath a Full Moon, a Healing Ritual. A recent textile work by DiedrickBrackens responds to a startling statistic about the ongoing AIDS epidemic.",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.944, 'pos': 0.056, 'compound': 0.0772}",0.0772,positive,positive
09/01/2021,2 Men Accused of Stealing Veterans's Skulls for Religious Ritual,Bay News 9,They said evidence at the scene indicated that the vandalism was part of aritual carried out by multiple people. They also recovered the cigars. DNA...,negative,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.7096}",-0.7096,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
16/01/2021,Japanese pray for end to pandemic in annual ice bath ritual at Tokyo shrine,Reuters,"Fewer participants at the Shinto ritual made the water extra cold,participant Naoaki Yamaguchi told Reuters. ??Normally we have moreparticipants and ...",positive,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}",0.3182,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
23/01/2021,Goat slaughter in suburban ritual sacrifice sparks investigation,Otago Daily Times,"The ritual slaughter earlier this summer in Clendon Park, South Auckland,triggered an Auckland Council investigation and official warning.",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.34}",-0.34,positive,negative
27/03/2021,How To Take a Ritual Moon Bath and Bring Forth Your Wildest Dreams,Well+Good,"Moon baths are the perfect ritual to work with the lunar cycles and receivethe wisdom that can transpire when we embody the lunar energy."" Related ...",positive,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.8481}",0.8481,positive,positive
10/04/2021,"Goodbye Ritual, Hello Korean Barbecue",Houstonia Magazine,"Goodbye Ritual, Hello Korean Barbecue. The Heights restaurant will closeits doors to make way for Mapojeong Galbijib. By Timothy Malcolm 3/31/2021...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
10/04/2021,"Morning Altars: Healing and Reconciliation Using Nature, Art and Ritual",Public Radio Tulsa,"His next book, ??Hello, Goodbye.: New Rituals for Times of Loss, Celebrationand Change?? will be published in autumn 2021. Images of his Morning ...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.504}",-0.504,positive,negative
17/04/2021,Alabama man charged with animal cruelty in Georgia white supremacist 'ritual sacrifice',al.com,The killing of a farm animal during what authorities have said was a??ritual sacrifice?? during a training camp in Georgia for a white supremacistgroup ...,negative,"{'neg': 0.352, 'neu': 0.556, 'pos': 0.093, 'compound': -0.6369}",-0.6369,"{'neg': 0.183, 'neu': 0.817, 'pos': 0.0, 'compound': -0.7476}",-0.7476,negative,negative
24/04/2021,Herbalist killed Nottingham woman during nicotine ritual,BBC News,"A man who killed a woman by giving her too much nicotine during a healingritual, causing her ""toxic trauma"", has been jailed. Lyndon Nindi travelled...",negative,"{'neg': 0.429, 'neu': 0.571, 'pos': 0.0, 'compound': -0.6705}",-0.6705,"{'neg': 0.31, 'neu': 0.619, 'pos': 0.071, 'compound': -0.8442}",-0.8442,negative,negative
01/05/2021,Eight charged in Ohio for fraternity initiation ritual death,CBS News,... ranging from felonies to misdemeanors in the hazing death of a20-year-old Bowling Green student following a fraternity initiation rituallast month.,negative,"{'neg': 0.449, 'neu': 0.551, 'pos': 0.0, 'compound': -0.6908}",-0.6908,"{'neg': 0.28, 'neu': 0.72, 'pos': 0.0, 'compound': -0.8126}",-0.8126,negative,negative
01/05/2021,"Belief, Ritual, and Healing: New England Spiritualism and Mexican-American",Spiritism Compared,"In this paper, I shall argue that ritual ""dramas of salvation"" are to befound in both ... nineteenth century; (2) to describe and analyze therituals found in.",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.34}",-0.34,positive,negative
22/05/2021,"Ranch ritual brings family, friends together for yearly event",Gothenburg Leader,"February 12, 2021, was the first night check of the year for our familyhere at Smilin' Ranch, located southwest of Gothenburg. When I talk aboutnight ...",positive,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.4767}",0.4767,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
29/05/2021,"Drone captures strange Australian ritual gone terribly, terribly wrong",DroneDJ,A drone captures a strange Australian ritual gone explosively wrong. A hoonis Australian slang for a reckless driver. A burnout is when a driver slams...,negative,"{'neg': 0.708, 'neu': 0.292, 'pos': 0.0, 'compound': -0.9022}",-0.9022,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.765}",-0.765,negative,negative
12/06/2021,Italian nun slain by 3 teen girls in Satanic ritual beatified as martyr,Crux: Covering all things Catholic,"Hours before the beatification ceremony in northern Italy, Pope Francispraised Sister Maria Laura Mainetti and described her killers as ??prisonersof evil.",negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.323, 'neu': 0.677, 'pos': 0.0, 'compound': -0.8767}",-0.8767,positive,negative
10/07/2021,BAM offers healing ritual with 'What to Send Up When it Goes Down',Amsterdam News,"BAM, and Playwrights Horizons in association with The Movement TheatreCompany is bringing the healing! The audience is invited to be part of aritual ...",positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
10/07/2021,Ekiti cleric bags life imprisonment for killing worshipper for ritual,NIGERIAN TRIBUNE,"Ekiti cleric bags life imprisonment for killing worshipper for ritual.Latest News ?? By 'Yomi Ayeleso - Ado-Ekiti On Jul 1, 2021. An Ekiti StateHigh Court ...",negative,"{'neg': 0.314, 'neu': 0.571, 'pos': 0.114, 'compound': -0.5859}",-0.5859,"{'neg': 0.157, 'neu': 0.791, 'pos': 0.053, 'compound': -0.6322}",-0.6322,negative,negative
21/08/2021,"4-yr-old girl killed in ritual to 'cure' illness, say Assam police",Hindustan Times,Police in Assam have arrested two people for allegedly killing afour-year-old girl as part of a ritual on Sunday night at Sonari inCharaideo district of ...,negative,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.802}",-0.802,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.8176}",-0.8176,negative,negative
28/08/2021,"'Hail Satan': News channel mistakenly plays satanic ritual during live telecast, World News - WION",WION,"The whole clip of satanic ritual played only for a couple of seconds butwas caught by another media house. The man in the black robe can also beheard saying "" ...",negative,"{'neg': 0.126, 'neu': 0.686, 'pos': 0.189, 'compound': 0.0258}",0.0258,"{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.34}",0.34,positive,positive
28/08/2021,Moscow Satanist Couple Accused of Ritual Killings - The Moscow Times,The Moscow Times,Russian investigators said Friday they are probing a Moscow couple who weremembers of a satanist sect over their involvement in at least two ritualmurders ...,negative,"{'neg': 0.427, 'neu': 0.573, 'pos': 0.0, 'compound': -0.7717}",-0.7717,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,negative,positive
11/09/2021,Madhya Pradesh: Minor girls paraded naked in India 'rain ritual' - BBC News,BBC News,Locals believe the ritual will appease the rain god and bring rainfall tothe region. India's National Commission for Protection of Child Rights has...,negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4939}",0.4939,positive,positive
11/09/2021,Ghana Police arrest Okada rider who allegedly behead 13 yr old for ritual in Volta Region - BBC,BBC News,"Residents for Avehime claim say de young man allegedly kill de boy, cut offen head go give one prophetess for ritual money purpose according toresidents.",negative,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.34}",-0.34,"{'neg': 0.228, 'neu': 0.772, 'pos': 0.0, 'compound': -0.7783}",-0.7783,negative,negative
18/09/2021,Mum and baby daughter found stabbed to death in shocking 'ritual killing' -,The Irish Sun,"The Irish SunA MUM has been found stabbed to death alongside her one-year-old daughterin an alleged ritual killing. Elizaveta Tsarevskaya, who lived in Russia ...",negative,"{'neg': 0.607, 'neu': 0.393, 'pos': 0.0, 'compound': -0.9313}",-0.9313,"{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.9042}",-0.9042,negative,negative
25/09/2021,Grimsby doctor who nearly killed partner in 'exorcism' rituals jailed |,Crime | The Guardian,The GuardianHe performed more than 250 rituals and made dozens of recordings over afour-year period starting in 2016. Metwally was arrested after his partnerfell into a ...,negative,"{'neg': 0.461, 'neu': 0.539, 'pos': 0.0, 'compound': -0.8271}",-0.8271,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative,negative
25/09/2021,How the Satanic Temple is using 'abortion rituals' to claim religious liberty against the Texas ...,The Conversation US,"How the Satanic Temple is using 'abortion rituals' to claim religiousliberty against the Texas' 'heartbeat bill'. September 22, 2021 8.58am EDT.Joseph P.",negative,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.5267}",0.5267,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,positive,positive
